district,metro,area,rooms,floor,gk,price,adress
1.18,2.0,60.0,2,7.0,0,10000.0,"Леся Курбаса просп. (50-летия Октября), 1К2, Святошинский р-н"
2.87,3.0,50.0,3,5.0,0,13500.0,"Большая Васильковская ул. (Красноармейская), 118, Печерский р-н"
2.87,3.0,50.0,1,4.0,0,13500.0,"Софиевская, 1, Печерский р-н"
1.12,3.0,56.0,2,7.0,0,13500.0,"Харьковское шоссе, 168Д, Дарницкий р-н"
1.74,3.0,37.0,1,3.0,0,19250.0,"Рейтарская ул., 2, Шевченковский р-н"
1.53,1.0,35.0,1,3.0,1,8500.0,"Ракетная ул., 24, Голосеевский р-н"
1.74,3.0,40.0,1,3.0,0,10000.0,"Белорусская ул., 34, Шевченковский р-н"
1.22,3.0,56.0,2,7.0,0,11000.0,"Героев Днепра ул., 17, Оболонский р-н"
2.87,3.0,110.0,3,18.0,0,60500.0,"Предславинская ул., 40, Печерский р-н"
1.53,1.0,43.0,1,8.0,0,14000.0,"Ломоносова ул., 46/1, Голосеевский р-н"
1.19,1.0,45.0,2,1.0,0,8000.0,"Микитенко Ивана ул., 5А, Днепровский р-н"
1.19,1.0,56.0,2,10.0,0,8500.0,"Курнатовского ул., 4Б, Днепровский р-н"
1.12,1.0,43.0,2,3.0,0,7500.0,"Сормовская ул., 16, Дарницкий р-н"
2.87,3.0,125.0,3,3.0,1,68750.0,"Драгомирова ул., 16Б, Печерский р-н"
2.87,3.0,110.0,3,2.0,0,44000.0,"Круглоуниверситетская ул., 18/2, Печерский р-н"
1.74,3.0,90.0,2,3.0,0,55000.0,"Гоголевская ул., 43, Шевченковский р-н"
2.87,3.0,72.0,2,4.0,0,27500.0,"Лютеранская ул., 4, Печерский р-н"
1.19,3.0,50.0,2,18.0,0,18000.0,"Евгения Сверстюка ул. (Расковой Марины), 6, Днепровский р-н"
2.87,3.0,30.0,1,3.0,0,7900.0,"Рыбальская ул., 3, Печерский р-н"
1.12,3.0,43.0,1,16.0,0,10500.0,"Чавдар Елизаветы ул., 14, Дарницкий р-н"
1.19,1.0,70.0,3,3.0,0,15000.0,"Искровская ул., 22, Соломенский р-н"
1.18,1.0,46.0,2,3.0,0,10000.0,"Семьи Сосниных ул., 16, Святошинский р-н"
1.19,3.0,47.0,2,5.0,0,13800.0,"Генерала Генадія Воробйова ул. (Курская), 13, Соломенский р-н"
1.19,1.0,46.0,2,2.0,0,10000.0,"Краковская ул., 16, Днепровский р-н"
1.53,3.0,62.0,2,3.0,0,52250.0,"Демиевская ул., 29, Голосеевский р-н"
1.53,3.0,25.0,1,25.0,1,11000.0,"Ломоносова ул., 36В, Голосеевский р-н"
1.0,1.0,70.0,2,6.0,0,8000.0,"Лисковская ул., 16, Деснянский р-н"
1.18,1.0,52.0,2,1.0,0,10000.0,"Леся Курбаса просп. (50-летия Октября), 4, Святошинский р-н"
1.18,1.0,53.0,2,6.0,0,8500.0,"Зодчих ул., 34, Святошинский р-н"
2.87,3.0,65.0,2,6.0,0,27500.0,"Крещатик, 17, Печерский р-н"
1.53,3.0,42.0,1,10.0,0,10900.0,"Максимовича ул. (Трутенко Онуфрия), 7А, Голосеевский р-н"
1.18,3.0,95.0,3,10.0,0,16000.0,"Палладина академика просп., 20, Святошинский р-н"
1.18,3.0,95.0,3,10.0,0,16000.0,"Палладина академика просп., 20, Святошинский р-н"
1.74,3.0,32.0,1,4.0,0,11500.0,"Марка Безручко ул. (Бабушкина), 27, Шевченковский р-н"
2.87,3.0,46.0,2,6.0,0,22000.0,"Леси Украинки бульв., 20/22, Печерский р-н"
2.87,3.0,84.0,2,9.0,0,26125.0,"Леси Украинки бульв., 30б, Печерский р-н"
2.87,3.0,65.0,2,2.0,0,21000.0,"Чигорина ул., 55, Печерский р-н"
2.87,3.0,170.0,4,16.0,0,68750.0,"Старонаводницкая ул., 13, Печерский р-н"
1.29,3.0,47.0,2,3.0,0,19000.0,"Набережно-Рыбальская дорога ул., 9, Подольский р-н"
2.87,3.0,54.0,1,5.0,0,22000.0,"Василия Тютюнника ул. (Барбюса Анри), 37/1, Печерский р-н"
1.0,1.0,34.0,1,8.0,0,6500.0,"Маяковского Владимира просп., 4А, Деснянский р-н"
2.87,3.0,76.0,3,9.0,0,28000.0,"Рыбальская ул., 7, Печерский р-н"
2.87,3.0,82.0,2,16.0,0,24750.0,"Василия Тютюнника ул. (Барбюса Анри), 37/1, Печерский р-н"
1.0,1.0,23.0,1,6.0,0,6500.0,"Закревского Николая ул., 103, Деснянский р-н"
1.19,3.0,40.0,1,10.0,1,13500.0,"Каховская ул., 58, Днепровский р-н"
1.74,3.0,32.0,1,2.0,0,7000.0,"Выговского, 10, Шевченковский р-н"
1.19,1.0,48.0,2,2.0,0,7990.0,"Алма-Атинская ул., 52, Днепровский р-н"
1.53,3.0,48.0,1,18.0,1,12800.0,"Ясиноватский пер., 10, Голосеевский р-н"
1.19,1.0,65.0,2,1.0,1,13500.0,"Воскресенская ул., 14-Б, Днепровский р-н"
1.19,3.0,41.0,1,14.0,1,12500.0,"Каховская ул., 58, Днепровский р-н"
1.53,1.0,52.0,2,12.0,1,17000.0,"Глушкова академика просп., 9, Голосеевский р-н"
1.0,2.0,60.0,3,4.0,0,9500.0,"Бальзака Оноре ул., 92, Деснянский р-н"
2.87,3.0,135.0,5,12.0,0,49500.0,"Драгомирова ул., 2, Печерский р-н"
2.87,3.0,54.0,1,4.0,1,27500.0,"Джона Маккейна ул. (Кудри Ивана), 7, Печерский р-н"
1.53,1.0,35.0,1,6.0,1,9000.0,"Метрологическая ул., 58, Голосеевский р-н"
1.19,1.0,109.0,3,2.0,1,33000.0,"Кудряшова ул., 20-Г, Соломенский р-н"
1.12,3.0,57.0,2,7.0,0,13500.0,"Харьковское шоссе, 168д, Дарницкий р-н"
2.87,3.0,30.0,1,5.0,0,14500.0,"Леси Украинки бульв., 5, Печерский р-н"
2.87,3.0,220.0,4,7.0,0,220000.0,"Ольгинская ул., 6, Печерский р-н"
1.18,1.0,60.0,3,3.0,0,10500.0,"Леся Курбаса просп. (50-летия Октября), 10а, Святошинский р-н"
1.12,1.0,100.0,3,9.0,0,15000.0,"Кошица Александра ул., 7-А, Дарницкий р-н"
1.53,3.0,78.0,2,2.0,0,13000.0,"Циолковского ул., 32б, Голосеевский р-н"
1.12,1.0,40.0,1,12.0,0,11499.0,"Бориса Гмыри ул., 12, Дарницкий р-н"
1.12,1.0,55.0,2,1.0,0,14000.0,"Княжий Затон ул., 15, Дарницкий р-н"
2.87,3.0,30.0,1,7.0,0,12500.0,"Бульвар Лесі Українки , 5, Печерский р-н"
1.53,3.0,100.0,3,18.0,0,22500.0,"Максимовича ул. (Трутенко Онуфрия), 3д, Голосеевский р-н"
1.12,3.0,55.0,2,4.0,0,11000.0,"Бажана Николая просп., 7и, Дарницкий р-н"
1.74,3.0,57.0,3,4.0,0,9000.0,"Черновола ул., 33/30, Шевченковский р-н"
1.22,3.0,35.0,1,9.0,0,8000.0,"Оболонский просп., 7, Оболонский р-н"
1.22,3.0,68.0,3,3.0,0,15000.0,"Героев Днепра ул., 73, Оболонский р-н"
1.53,3.0,65.0,2,19.0,1,24750.0,"Голосеевский просп. (40-летия Октября), 60, Голосеевский р-н"
1.53,3.0,60.0,2,10.0,1,31625.0,"Голосеевский просп. (40-летия Октября), 60, Голосеевский р-н"
1.53,3.0,57.0,2,3.0,1,20000.0,"Голосеевский просп. (40-летия Октября), 58, Голосеевский р-н"
1.12,3.0,64.0,2,16.0,0,13900.0,"Урловская ул., 7, Дарницкий р-н"
1.0,1.0,37.0,1,7.0,0,5490.0,"Маяковского Владимира просп., 79а, Деснянский р-н"
1.19,1.0,54.0,2,6.0,0,10000.0,"Сосюры Владимира ул., 4, Днепровский р-н"
1.0,1.0,80.0,3,13.0,0,14800.0,"Маяковского Владимира просп., 89, Деснянский р-н"
1.12,2.0,41.0,1,16.0,0,10000.0,"Урловская ул., 30, Дарницкий р-н"
1.74,3.0,44.0,2,8.0,0,15000.0,"Большая Васильковская , 102, Шевченковский р-н"
2.87,3.0,55.0,2,5.0,0,44000.0,"Заньковецкой ул., 8, Печерский р-н"
1.22,1.0,51.0,2,5.0,1,14000.0,"Кондратюка Юрия ул., 3, Оболонский р-н"
1.18,1.0,44.0,1,3.0,0,12500.0,"пр-т Победы , 76, Святошинский р-н"
1.22,3.0,72.0,3,7.0,0,11000.0,"Приозерная ул., 12а, Оболонский р-н"
1.12,1.0,60.0,2,14.0,0,14000.0,"Ревуцкого ул., 9, Дарницкий р-н"
1.22,3.0,70.0,3,14.0,0,17000.0,"Героев Сталинграда просп., 61А, Оболонский р-н"
1.53,3.0,100.0,3,4.0,0,49500.0,"Деловая ул., 2б, Голосеевский р-н"
1.19,3.0,47.0,2,10.0,0,13000.0,"Патриарха Мстислава Скрипника ул., 7, Соломенский р-н"
1.18,3.0,51.0,2,12.0,0,8500.0,"Пономарева ул., 26, Святошинский р-н"
1.74,3.0,77.6,3,1.0,0,24750.0,"Михайловский пер., 17, Шевченковский р-н"
1.53,1.0,59.0,3,5.0,0,9000.0,"Набережно-Корчеватская ул., 94, Голосеевский р-н"
1.19,1.0,60.0,1,18.0,1,30250.0,"Кудряшова ул., 16, Соломенский р-н"
1.53,1.0,87.0,2,17.0,0,15000.0,"Науки просп., 69, Голосеевский р-н"
1.74,3.0,92.0,3,14.0,1,55000.0,"Сечевых Стрельцов ул. (Артема), 52, Шевченковский р-н"
1.22,1.0,36.0,1,3.0,0,8500.0,"Иорданская ул. (Гавро Лайоша), 3, Оболонский р-н"
1.18,1.0,34.0,1,2.0,0,8000.0,"Леся Курбаса просп. (50-летия Октября), 13 а, Святошинский р-н"
1.53,3.0,56.0,2,3.0,1,19000.0,"Ломоносова ул., 71, Голосеевский р-н"
1.74,3.0,200.0,4,5.0,0,46750.0,"Павловская ул., 26/41, Шевченковский р-н"
1.74,3.0,200.0,5,7.0,0,63250.0,"Павловская ул., 18, Шевченковский р-н"
1.22,3.0,36.0,1,9.0,0,7000.0,"Героев Днепра ул., 59, Оболонский р-н"
1.19,1.0,87.0,1,13.0,0,9500.0,"Донца Михаила ул., 2б, Соломенский р-н"
1.18,1.0,43.0,2,5.0,0,7000.0,"Юры Гната ул., 5, Святошинский р-н"
1.74,3.0,65.0,3,4.0,0,24750.0,"Хмельницкого Богдана ул., 36а, Шевченковский р-н"
1.74,3.0,85.0,3,3.0,0,71500.0,"Ярославов Вал ул., 14, Шевченковский р-н"
1.74,3.0,220.0,4,5.0,0,110000.0,"Паторжинского ул., 14, Шевченковский р-н"
1.29,1.0,50.0,2,7.0,0,12000.0,"Правды просп., 41Д, Подольский р-н"
1.74,3.0,58.0,2,3.0,0,30250.0,"Малоподвальная ул., 15, Шевченковский р-н"
1.19,1.0,38.0,1,8.0,0,8500.0,"Вацлава Гавела бульв. (Лепсе Ивана), 19 а, Соломенский р-н"
1.53,3.0,21.0,1,14.0,1,10000.0,"Максимовича ул. (Трутенко Онуфрия), 24, Голосеевский р-н"
1.29,3.0,120.0,3,3.0,0,55000.0,"Спасская ул., 10в, Подольский р-н"
1.0,1.0,55.0,2,5.0,0,11500.0,"Закревского Николая ул., 31в, Деснянский р-н"
1.19,3.0,60.0,3,4.0,0,13000.0,"Соборности просп. (Воссоединения), 5, Днепровский р-н"
1.12,3.0,74.0,2,2.0,0,11000.0,"Харьковское шоссе, 58а, Дарницкий р-н"
1.12,3.0,31.0,1,14.0,0,12900.0,"Бажана Николая просп., 16, Дарницкий р-н"
1.0,3.0,75.0,3,8.0,0,11500.0,"Шолом-Алейхема ул., 10а, Деснянский р-н"
1.53,3.0,102.0,3,7.0,0,49500.0,"Деловая ул., 2б, Голосеевский р-н"
1.29,1.0,42.0,1,14.0,0,12500.0,"Правды просп., 43, Подольский р-н"
1.53,1.0,93.0,2,7.0,0,16000.0,"Максимовича ул. (Трутенко Онуфрия), 3, Голосеевский р-н"
1.19,1.0,42.0,1,10.0,1,13000.0,"Отрадный просп. (Чубаря), 2, Соломенский р-н"
1.22,1.0,33.0,2,6.0,0,8500.0,"Героев Днепра ул., 42, Оболонский р-н"
2.87,3.0,127.0,3,19.0,0,68750.0,"Евгения Коновальца ул. (Щорса), 34а, Печерский р-н"
1.29,1.0,48.0,2,5.0,1,22000.0,"Набережно-Рыбальская дорога ул., 3, Подольский р-н"
1.12,1.0,35.0,1,8.0,0,7500.0,"Мишуги Александра ул., 7, Дарницкий р-н"
1.19,1.0,57.0,3,4.0,0,15500.0,"Ереванская ул., 22, Соломенский р-н"
1.22,1.0,210.0,4,9.0,0,68750.0,"Героев Сталинграда просп., 24а, Оболонский р-н"
1.0,1.0,32.0,1,6.0,0,7000.0,"Маяковского ул., 28, Деснянский р-н"
1.22,3.0,60.0,2,2.0,0,13800.0,"Г.Днепра , 32г, Оболонский р-н"
1.19,3.0,49.0,1,6.0,1,17500.0,"Патриарха Мстислава Скрипника ул., 40, Соломенский р-н"
1.53,3.0,50.0,2,17.0,0,15500.0,"Васильковская ул., 100А, Голосеевский р-н"
1.19,1.0,48.0,3,4.0,0,8000.0,"Метростроевская ул., 8, Соломенский р-н"
1.19,1.0,35.0,1,21.0,0,10000.0,"Владимира Брожко ул. (Кировоградская), 70, Соломенский р-н"
1.74,3.0,130.0,3,11.0,0,46750.0,"Владимирская ул., 49а, Шевченковский р-н"
1.12,1.0,115.0,3,18.0,0,20000.0,"Урловская ул., 11/44, Дарницкий р-н"
1.19,3.0,50.0,2,3.0,1,19000.0,"Липковского Василия ул. (Урицкого), 33А, Соломенский р-н"
1.19,3.0,48.0,2,4.0,0,12700.0,"Челябинская ул., 7, Днепровский р-н"
1.22,1.0,40.0,1,14.0,1,23000.0,"Оболонский просп., 26, Оболонский р-н"
1.74,3.0,40.0,1,5.0,0,10000.0,"Данила Щербаковского ул. (Щербакова), Шевченковский р-н"
1.12,1.0,60.0,2,9.0,0,15500.0,"Драгоманова ул., 40з, Дарницкий р-н"
1.12,2.0,48.0,2,17.0,1,18000.0,"Днепровская наб., 16 Г, Дарницкий р-н"
1.12,1.0,68.0,2,13.0,0,16000.0,"Чавдар Елизаветы ул., 5, Дарницкий р-н"
1.12,2.0,72.0,2,7.0,1,15500.0,"Бажана Николая просп., 8 Б, Дарницкий р-н"
1.12,1.0,45.0,1,22.0,0,12500.0,"Драгоманова ул., 10, Дарницкий р-н"
1.12,1.0,76.0,2,16.0,0,17000.0,"Днепровская наб., 26, Дарницкий р-н"
1.12,1.0,47.0,2,17.0,1,20000.0,"Днепровская наб., 16 Г, Дарницкий р-н"
2.87,3.0,50.0,2,10.0,1,21000.0,"Предславинская ул., 57, Печерский р-н"
1.19,1.0,105.0,3,15.0,0,15000.0,"Волінская, 10, Соломенский р-н"
1.22,1.0,32.0,1,9.0,1,25000.0,"Тимошенко маршала ул., 21К1, Оболонский р-н"
1.29,1.0,34.0,1,9.0,0,8000.0,"Галицкая ул., 7а, Подольский р-н"
1.0,3.0,30.0,1,4.0,0,9000.0,"Братиславская ул., 20, Деснянский р-н"
1.22,1.0,44.0,1,16.0,1,12500.0,"Кондратюка Юрия ул., 3, Оболонский р-н"
2.87,3.0,70.0,2,17.0,0,68750.0,"Евгения Коновальца ул. (Щорса), 26А, Печерский р-н"
2.87,3.0,260.0,4,4.0,0,137500.0,"Кропивницкого ул., 10, Печерский р-н"
2.87,3.0,52.0,2,7.0,1,46750.0,"Федорова, 2а, Печерский р-н"
2.87,3.0,125.0,3,8.0,0,49500.0,"Московская ул., 46/2, Печерский р-н"
2.87,3.0,210.0,4,7.0,0,77000.0,"Панаса Мирного ул., 28А, Печерский р-н"
1.74,3.0,165.0,4,4.0,0,74250.0,"Ярославов Вал ул., 17А, Шевченковский р-н"
1.74,3.0,40.0,1,4.0,1,12000.0,"нивская, 4-г, Шевченковский р-н"
1.74,3.0,50.0,2,13.0,1,20000.0,"Златоустовская ул., 34, Шевченковский р-н"
1.74,3.0,50.0,2,1.0,0,17500.0,"Борщаговская, 16, Шевченковский р-н"
1.74,3.0,95.0,3,10.0,0,24501.0,"тургеньевская, 33, Шевченковский р-н"
1.74,3.0,70.0,2,3.0,1,19500.0,"Сикорского Игоря ул. (Танковая), 4-г, Шевченковский р-н"
1.74,3.0,70.0,2,3.0,0,22000.0,"Глубочицкая ул., 13, Шевченковский р-н"
1.0,1.0,45.0,1,16.0,0,8800.0,"Закревского Николая ул., 95 Г, Деснянский р-н"
1.18,1.0,53.0,2,3.0,0,8000.0,"Кольцова бульв., 3б, Святошинский р-н"
1.0,2.0,33.0,1,3.0,0,6500.0,"Лисковская ул., 37, Деснянский р-н"
1.74,3.0,25.0,1,3.0,0,14000.0,"Бессарабская пл., 7Б, Шевченковский р-н"
1.12,3.0,72.0,2,17.0,0,16000.0,"Днепровская наб., 25, Дарницкий р-н"
2.87,3.0,53.0,1,13.0,1,41250.0,"Саперное Поле ул., 3, Печерский р-н"
2.87,3.0,56.0,1,9.0,0,30250.0,"Евгения Коновальца ул. (Щорса), 34а, Печерский р-н"
1.74,3.0,60.0,2,4.0,0,33000.0,"Обсерваторная ул., 12а, Шевченковский р-н"
2.87,3.0,28.0,1,3.0,0,11000.0,"Подвысоцкого профессора ул., 21, Печерский р-н"
1.74,3.0,57.0,3,5.0,0,33000.0,"Леонтовича ул., 5, Шевченковский р-н"
1.74,3.0,80.0,2,3.0,0,27500.0,"Сечевых Стрельцов ул. (Артема), 10, Шевченковский р-н"
1.22,1.0,32.0,1,4.0,0,5000.0,"Вышгородская, 50, Оболонский р-н"
1.12,3.0,50.0,1,10.0,0,10000.0,"Бажана Николая просп., 1м, Дарницкий р-н"
1.0,1.0,55.0,2,8.0,0,6500.0,"Каштановая ул., 13, Деснянский р-н"
1.74,3.0,32.0,1,2.0,0,8500.0,"Юрия Глушко ул. (Подвойского), 10, Шевченковский р-н"
1.22,1.0,40.0,1,9.0,1,11000.0,"Семьи Кульженков ул. (Дегтяренко Петра), 37, Оболонский р-н"
1.19,3.0,45.0,1,1.0,1,13000.0,"Соборности просп. (Воссоединения), 17, Днепровский р-н"
1.12,1.0,38.0,1,11.0,0,12000.0,"Бориса Гмыри ул., 18, Дарницкий р-н"
1.53,3.0,50.0,1,3.0,0,9000.0,"Науки просп., 55а, Голосеевский р-н"
1.19,1.0,36.0,1,8.0,0,11000.0,"Нищинского Петра ул., 6, Соломенский р-н"
1.53,1.0,55.0,2,13.0,0,11000.0,"Заболотного академика ул., 82, Голосеевский р-н"
1.53,1.0,57.0,1,12.0,1,14000.0,"Голосеевская ул., 13, Голосеевский р-н"
1.53,2.0,60.0,2,10.0,1,15000.0,"Голосеевская ул., 13Б, Голосеевский р-н"
1.53,2.0,60.0,1,7.0,1,17500.0,"Голосеевская ул., 13Б, Голосеевский р-н"
1.53,1.0,60.0,2,6.0,1,17000.0,"Голосеевская ул., 13Б, Голосеевский р-н"
1.19,3.0,34.0,1,13.0,1,11500.0,"Каховская ул., 62а, Днепровский р-н"
1.74,3.0,150.0,4,15.0,0,68750.0,"Хмельницкого Богдана ул., 41, Шевченковский р-н"
2.87,3.0,64.0,3,8.0,0,20190.0,"Кловский спуск, 12а, Печерский р-н"
1.19,3.0,75.0,2,18.0,0,18000.0,"Соборности просп. (Воссоединения), 30, Днепровский р-н"
1.19,3.0,42.0,2,13.0,0,15000.0,"Регенераторная ул., 4, Днепровский р-н"
2.87,3.0,50.0,2,6.0,0,17000.0,"Щорса , 35, Печерский р-н"
1.53,3.0,65.0,2,12.0,1,41250.0,"Голосеевский просп. (40-летия Октября), 60, Голосеевский р-н"
1.22,1.0,49.0,1,23.0,1,10000.0,"Балтийский пер., 5, Оболонский р-н"
1.0,2.0,30.0,1,5.0,1,7000.0,"Лисковская ул., 37, Деснянский р-н"
1.19,1.0,30.0,1,3.0,1,9000.0,"Полевая ул., 73, Соломенский р-н"
1.74,3.0,38.0,1,2.0,1,12000.0,"Победы просп., 67г, Шевченковский р-н"
2.87,3.0,56.0,2,6.0,0,16000.0,"Михаила Емельяновича-Павленко ул. (Суворова), 13, Печерский р-н"
1.19,3.0,32.0,1,3.0,0,12000.0,"Каховская ул., 62а, Днепровский р-н"
1.53,1.0,48.0,1,14.0,1,15000.0,"Максимовича ул. (Трутенко Онуфрия), 3д, Голосеевский р-н"
1.74,3.0,50.0,1,16.0,1,20000.0,"Жилянская ул., 118, Шевченковский р-н"
1.12,1.0,95.0,3,6.0,0,20000.0,"Бориса Гмыри ул., 8Б, Дарницкий р-н"
1.53,1.0,45.0,1,9.0,0,13500.0,"Симоненка ул., 5, Голосеевский р-н"
1.19,1.0,58.0,2,16.0,0,20000.0,"Лобановского просп. (Краснозвездный), 4в, Соломенский р-н"
1.19,1.0,46.0,1,9.0,0,14500.0,"Кудряшова ул., 18, Соломенский р-н"
1.74,3.0,45.0,1,1.0,0,17000.0,"Большая Житомирская ул., 17, Шевченковский р-н"
1.22,1.0,33.0,1,4.0,0,9000.0,"Малиновского маршала ул., 7, Оболонский р-н"
1.12,1.0,43.0,1,8.0,1,14500.0,"Драгоманова ул., 10, Дарницкий р-н"
1.19,1.0,41.0,2,3.0,1,13000.0,"Регенераторная ул., 4к4, Днепровский р-н"
1.0,1.0,60.0,2,5.0,0,8000.0,"Лесной просп., 17б, Деснянский р-н"
1.19,3.0,32.0,1,7.0,1,10000.0,"Каховская ул., 60, Днепровский р-н"
1.19,3.0,49.0,2,20.0,1,16500.0,"Евгения Сверстюка ул. (Расковой Марины), 6в, Днепровский р-н"
1.19,1.0,49.0,1,1.0,1,13000.0,"Регенераторная ул., 4к2, Днепровский р-н"
1.19,1.0,28.0,1,5.0,0,7000.0,"Пожарского ул., 1, Днепровский р-н"
1.19,1.0,49.0,2,5.0,1,16500.0,"Регенераторная ул., 4, Днепровский р-н"
1.19,1.0,44.0,2,4.0,0,13500.0,"Регенераторная ул., 4к5, Днепровский р-н"
1.74,3.0,60.0,2,1.0,0,15500.0,"Семьи Хохловых ул., 4, Шевченковский р-н"
1.19,3.0,86.0,2,18.0,1,18000.0,"Дарницкий бульв., 8, Днепровский р-н"
1.74,3.0,26.0,1,1.0,0,9000.0,"Берлинского Максима ул., 31, Шевченковский р-н"
1.12,3.0,102.0,3,9.0,0,14000.0,"Бажана Николая просп., 30, Дарницкий р-н"
1.12,1.0,48.0,1,20.0,0,10000.0,"Здолбуновская ул., 9Б, Дарницкий р-н"
1.74,3.0,28.0,1,1.0,0,8500.0,"Парково-Сырецкая ул. (Шамрыло Тимофея), 5 б, Шевченковский р-н"
1.19,3.0,45.0,2,10.0,0,8500.0,"Курнатовского ул., 4 б, Днепровский р-н"
1.74,3.0,45.0,2,6.0,0,12000.0,"Телиги Олены ул., 35 д, Шевченковский р-н"
1.74,3.0,48.0,2,1.0,0,13000.0,"Дегтяревская ул., 26 б, Шевченковский р-н"
1.74,3.0,40.0,2,7.0,0,12000.0,"Телиги Олены ул., 35 д, Шевченковский р-н"
1.12,3.0,124.0,3,17.0,0,15500.0,"Бажана Николая просп., 36, Дарницкий р-н"
1.12,1.0,98.0,3,3.0,0,12800.0,"Ахматовой Анны ул., 16б, Дарницкий р-н"
1.19,1.0,35.0,1,4.0,0,8000.0,"Перова бульв., 16 а, Днепровский р-н"
1.12,3.0,62.0,2,21.0,1,23000.0,"Заречная ул., 1г, Дарницкий р-н"
1.53,3.0,41.0,1,10.0,1,13750.0,"Максимовича ул. (Трутенко Онуфрия), 24, Голосеевский р-н"
1.0,1.0,54.0,2,4.0,0,10000.0,"Милославская ул., 5, Деснянский р-н"
1.19,1.0,32.0,1,5.0,0,15000.0,"Регенераторная ул., 4, Днепровский р-н"
1.0,1.0,70.0,2,2.0,0,14000.0,"Закревского Николая ул., 101а, Деснянский р-н"
1.53,1.0,39.0,1,9.0,1,14500.0,"Максимовича ул. (Трутенко Онуфрия), 24, Голосеевский р-н"
1.19,1.0,42.0,1,8.0,1,13000.0,"Регенераторная ул., 4, Днепровский р-н"
1.19,1.0,32.0,1,8.0,0,12000.0,"Регенераторная ул., 4, Днепровский р-н"
1.19,3.0,76.0,3,4.0,1,18000.0,"Комбинатная ул., 25, Днепровский р-н"
1.19,1.0,32.0,1,4.0,1,12000.0,"Регенераторная ул., 4, Днепровский р-н"
1.19,1.0,43.0,1,12.0,0,16500.0,"Миколи Голего ул. (Лебедева-Кумача), 7в, Соломенский р-н"
1.19,1.0,45.0,2,3.0,0,7000.0,"Антонова авиаконструктора ул., 45, Соломенский р-н"
1.19,3.0,50.0,2,5.0,0,10000.0,"Липковского Василия ул. (Урицкого), 11, Соломенский р-н"
1.53,1.0,52.0,2,15.0,0,14500.0,"Глушкова академика просп., 9г, Голосеевский р-н"
1.12,3.0,55.0,2,5.0,0,11500.0,"Декабристов ул., 6, Дарницкий р-н"
2.87,3.0,34.0,1,5.0,0,13000.0,"Леси Украинки бульв., 28, Печерский р-н"
1.12,3.0,51.0,1,6.0,1,25000.0,"Осокорская ул., 2а, Дарницкий р-н"
1.12,1.0,43.0,1,23.0,0,15000.0,"Драгоманова ул., 10, Дарницкий р-н"
1.19,1.0,42.0,1,3.0,0,13000.0,"Регенераторная ул., 4к3, Днепровский р-н"
1.19,1.0,90.0,3,14.0,0,33000.0,"Регенераторная ул., 4к6, Днепровский р-н"
1.19,1.0,42.0,1,6.0,0,13000.0,"Регенераторная ул., 4к4, Днепровский р-н"
1.19,1.0,35.0,1,4.0,1,12500.0,"Регенераторная ул., 4к4, Днепровский р-н"
1.19,1.0,136.0,4,16.0,1,55000.0,"Регенераторная ул., 4к9, Днепровский р-н"
1.19,1.0,66.0,2,10.0,1,24750.0,"Регенераторная ул., 4к11, Днепровский р-н"
1.53,2.0,22.0,1,7.0,1,8000.0,"Оптимистичная, 1, Голосеевский р-н"
1.19,1.0,45.0,2,5.0,0,10000.0,"Алексеевская ул., 12, Соломенский р-н"
1.74,3.0,35.0,1,2.0,0,10000.0,"Лукьяновская ул., 9, Шевченковский р-н"
1.22,3.0,48.0,2,17.0,0,13900.0,"Богатырская ул., 6А, Оболонский р-н"
1.22,3.0,52.0,2,2.0,0,10000.0,"Героев Сталинграда просп., 58А, Оболонский р-н"
1.53,1.0,48.0,2,2.0,0,15000.0,"Толстого Льва ул., 49, Голосеевский р-н"
1.22,3.0,54.0,2,2.0,0,12000.0,"Тимошенко маршала ул., 7, Оболонский р-н"
1.18,1.0,28.0,1,1.0,0,7000.0,"Владимира Покотила ул. (Картвелишвили), 3а, Святошинский р-н"
1.19,3.0,48.0,1,9.0,1,12000.0,"Воскресенская ул., 18-А, Днепровский р-н"
1.19,3.0,45.0,1,5.0,1,12000.0,"Воскресенская ул., 16-В, Днепровский р-н"
1.53,1.0,62.0,2,7.0,0,20000.0,"Пригородная , 26-Б, Голосеевский р-н"
1.53,3.0,28.0,1,4.0,0,12000.0,"Костычева академика ул., 14, Голосеевский р-н"
1.53,1.0,45.0,1,15.0,0,15000.0,"Глушкова академика просп., 9 Д, Голосеевский р-н"
1.53,1.0,51.0,2,15.0,1,16000.0,"Вильямса академика ул., 19/14, Голосеевский р-н"
1.53,3.0,75.0,2,3.0,1,19000.0,"Вильямса академика ул., 5, Голосеевский р-н"
1.53,3.0,54.0,1,10.0,1,12500.0,"Ломоносова ул., 50/2, Голосеевский р-н"
1.53,1.0,42.0,1,2.0,1,10000.0,"Метрологическая ул., 9в, Голосеевский р-н"
1.18,3.0,34.0,1,9.0,0,6500.0,"Коласа Якуба ул., 1 а, Святошинский р-н"
1.0,1.0,36.0,1,1.0,0,7000.0,"Закревского Николая ул., 31 в, Деснянский р-н"
1.19,1.0,82.0,3,19.0,0,27500.0,"Соломенская ул., 20в, Соломенский р-н"
1.19,3.0,80.0,3,4.0,0,15000.0,"Малышка Андрея ул., 21а, Днепровский р-н"
